WatershedCode,Waterbody,Location,LocationCode,Year,Month,Date,Hour,DepthM,MinWaterT,MeanWaterT,MaxWaterT,CountWaterT,File,Originated,Contact,Omit,Comment
2,Great Central,Doran Creek,26,2000,12,18-Dec-00,99,0,,2.44,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,19-Dec-00,99,0,,2.54,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,20-Dec-00,99,0,,2.57,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,21-Dec-00,99,0,,2.5,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,22-Dec-00,99,0,,2.31,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,23-Dec-00,99,0,,2.31,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,24-Dec-00,99,0,,2.29,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,25-Dec-00,99,0,,2.35,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,26-Dec-00,99,0,,2.33,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,27-Dec-00,99,0,,2.57,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,28-Dec-00,99,0,,2.5,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,29-Dec-00,99,0,,2.59,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,30-Dec-00,99,0,,2.65,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2000,12,31-Dec-00,99,0,,2.82,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,01-Jan-01,99,0,,2.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,02-Jan-01,99,0,,3,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,03-Jan-01,99,0,,3.02,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,04-Jan-01,99,0,,3.04,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,05-Jan-01,99,0,,3.24,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,06-Jan-01,99,0,,2.74,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,07-Jan-01,99,0,,2.5,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,08-Jan-01,99,0,,2.87,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,09-Jan-01,99,0,,2.93,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,10-Jan-01,99,0,,2.76,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,11-Jan-01,99,0,,2.82,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,12-Jan-01,99,0,,2.76,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,13-Jan-01,99,0,,2.78,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,14-Jan-01,99,0,,2.8,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,15-Jan-01,99,0,,2.8,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,16-Jan-01,99,0,,2.78,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,17-Jan-01,99,0,,2.72,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,18-Jan-01,99,0,,2.72,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,19-Jan-01,99,0,,2.37,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,20-Jan-01,99,0,,2.39,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,21-Jan-01,99,0,,2.48,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,22-Jan-01,99,0,,2.65,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,23-Jan-01,99,0,,2.61,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,24-Jan-01,99,0,,2.7,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,25-Jan-01,99,0,,2.8,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,26-Jan-01,99,0,,2.67,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,27-Jan-01,99,0,,2.63,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,28-Jan-01,99,0,,2.57,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,29-Jan-01,99,0,,2.22,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,30-Jan-01,99,0,,2.27,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,1,31-Jan-01,99,0,,2.31,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,01-Feb-01,99,0,,2.46,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,02-Feb-01,99,0,,1.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,03-Feb-01,99,0,,2.27,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,04-Feb-01,99,0,,2.27,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,05-Feb-01,99,0,,2.16,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,06-Feb-01,99,0,,1.8,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,07-Feb-01,99,0,,1.8,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,08-Feb-01,99,0,,1.84,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,09-Feb-01,99,0,,2.01,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,10-Feb-01,99,0,,1.9,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,11-Feb-01,99,0,,1.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,12-Feb-01,99,0,,1.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,13-Feb-01,99,0,,2.01,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,14-Feb-01,99,0,,2.01,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,15-Feb-01,99,0,,1.97,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,16-Feb-01,99,0,,1.82,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,17-Feb-01,99,0,,2.01,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,18-Feb-01,99,0,,1.99,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,19-Feb-01,99,0,,1.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,20-Feb-01,99,0,,1.9,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,21-Feb-01,99,0,,1.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,22-Feb-01,99,0,,2.01,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,23-Feb-01,99,0,,2.03,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,24-Feb-01,99,0,,2.07,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,25-Feb-01,99,0,,1.93,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,26-Feb-01,99,0,,1.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,27-Feb-01,99,0,,2.01,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,2,28-Feb-01,99,0,,2.05,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,01-Mar-01,99,0,,1.93,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,02-Mar-01,99,0,,1.76,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,03-Mar-01,99,0,,1.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,04-Mar-01,99,0,,2.01,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,05-Mar-01,99,0,,2.03,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,06-Mar-01,99,0,,2.05,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,07-Mar-01,99,0,,2.14,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,08-Mar-01,99,0,,2.48,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,09-Mar-01,99,0,,2.37,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,10-Mar-01,99,0,,2.48,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,11-Mar-01,99,0,,2.52,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,12-Mar-01,99,0,,2.72,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,13-Mar-01,99,0,,3.04,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,14-Mar-01,99,0,,2.7,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,15-Mar-01,99,0,,2.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,16-Mar-01,99,0,,2.93,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,17-Mar-01,99,0,,3,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,18-Mar-01,99,0,,2.93,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,19-Mar-01,99,0,,2.46,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,20-Mar-01,99,0,,2.83,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,21-Mar-01,99,0,,2.67,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,22-Mar-01,99,0,,2.78,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,23-Mar-01,99,0,,2.91,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,24-Mar-01,99,0,,2.95,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,25-Mar-01,99,0,,3.26,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,26-Mar-01,99,0,,2.91,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,27-Mar-01,99,0,,2.83,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,28-Mar-01,99,0,,2.87,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,29-Mar-01,99,0,,2.85,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,30-Mar-01,99,0,,3.04,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,3,31-Mar-01,99,0,,3.43,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,4,01-Apr-01,99,0,,3.26,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,4,02-Apr-01,99,0,,3.09,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,4,03-Apr-01,99,0,,3.15,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,4,04-Apr-01,99,0,,3.26,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,4,05-Apr-01,99,0,,3.32,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
2,Great Central,Doran Creek,26,2001,4,06-Apr-01,99,0,,3.24,,1,Link: Doran Creek.xls ! MdbTransfer,Unknown Data logger (MCWright?),"Margot Stockwell, DFO, PBS Nanaimo",,Daily mean water temp from Doran Creek SourceID: 32
