"date","sensor","staff","year"
2018-02-06,2.55916666666667,2.37916666666667,2018
2018-02-07,2.40179166666667,2.22179166666667,2018
2018-02-08,2.33691666666667,2.15691666666667,2018
2018-02-09,2.3105,2.1305,2018
2018-02-10,2.24679166666667,2.06679166666667,2018
2018-02-11,2.17225,1.99225,2018
2018-02-12,2.107875,1.927875,2018
2018-02-13,2.06083333333333,1.88083333333333,2018
2018-02-14,2.03795833333333,1.85795833333333,2018
2018-02-15,1.96558333333333,1.78558333333333,2018
2018-02-16,1.87433333333333,1.69433333333333,2018
2018-02-17,1.86908333333333,1.68908333333333,2018
2018-02-18,1.87170833333333,1.69170833333333,2018
2018-02-19,1.84683333333333,1.66683333333333,2018
2018-02-20,1.82491666666667,1.64491666666667,2018
2018-02-21,1.79670833333333,1.61670833333333,2018
2018-02-22,1.78670833333333,1.60670833333333,2018
2018-02-23,1.77558333333333,1.59558333333333,2018
2018-02-24,1.77158333333333,1.59158333333333,2018
2018-02-25,1.73779166666667,1.55779166666667,2018
2018-02-26,1.67304166666667,1.49304166666667,2018
2018-02-27,1.670125,1.490125,2018
2018-02-28,1.6815,1.5015,2018
2018-03-01,1.7215,1.5415,2018
2018-03-02,1.70758333333333,1.52758333333333,2018
2018-03-03,1.691875,1.511875,2018
2018-03-04,1.67120833333333,1.49120833333333,2018
2018-03-05,1.6405,1.4605,2018
2018-03-06,1.636625,1.456625,2018
2018-03-07,1.632375,1.452375,2018
2018-03-08,1.63729166666667,1.45729166666667,2018
2018-03-09,1.637875,1.457875,2018
2018-03-10,1.63213043478261,1.45213043478261,2018
2018-03-11,1.62795833333333,1.44795833333333,2018
2018-03-12,1.626625,1.446625,2018
2018-03-13,1.63808333333333,1.45808333333333,2018
2018-03-14,1.65633333333333,1.47633333333333,2018
2018-03-15,1.66616666666667,1.48616666666667,2018
2018-03-16,1.67683333333333,1.49683333333333,2018
2018-03-17,1.67904166666667,1.49904166666667,2018
2018-03-18,1.67754166666667,1.49754166666667,2018
2018-03-19,1.67445833333333,1.49445833333333,2018
2018-03-20,1.66266666666667,1.48266666666667,2018
2018-03-21,1.66158333333333,1.48158333333333,2018
2018-03-22,1.669375,1.489375,2018
2018-03-23,1.67429166666667,1.49429166666667,2018
2018-03-24,1.68566666666667,1.50566666666667,2018
2018-03-25,1.66225,1.48225,2018
2018-03-26,1.62458333333333,1.44458333333333,2018
2018-03-27,1.63645833333333,1.45645833333333,2018
2018-03-28,1.64933333333333,1.46933333333333,2018
2018-03-29,1.64575,1.46575,2018
2018-03-30,1.63604166666667,1.45604166666667,2018
2018-03-31,1.63958333333333,1.45958333333333,2018
2018-04-01,1.63970833333333,1.45970833333333,2018
2018-04-02,1.6435,1.4635,2018
2018-04-03,1.64408333333333,1.46408333333333,2018
2018-04-04,1.644625,1.464625,2018
2018-04-05,1.66025,1.48025,2018
2018-04-06,1.67829166666667,1.49829166666667,2018
2018-04-07,1.78304166666667,1.60304166666667,2018
2018-04-08,1.92054166666667,1.74054166666667,2018
2018-04-09,1.78591666666667,1.60591666666667,2018
2018-04-10,1.77925,1.59925,2018
2018-04-11,2.04970833333333,1.86970833333333,2018
2018-04-12,2.20291666666667,2.02291666666667,2018
2018-04-13,2.21820833333333,2.03820833333333,2018
2018-04-14,2.29833333333333,2.11833333333333,2018
2018-04-15,2.20875,2.02875,2018
2018-04-16,2.14583333333333,1.96583333333333,2018
2018-04-17,2.10033333333333,1.92033333333333,2018
2018-04-18,1.96258333333333,1.78258333333333,2018
2018-04-19,2.02483333333333,1.84483333333333,2018
2018-04-20,1.97986956521739,1.79986956521739,2018
2018-04-21,1.95995833333333,1.77995833333333,2018
2018-04-22,1.92129166666667,1.74129166666667,2018
2018-04-23,1.82786956521739,1.64786956521739,2018
2018-04-24,1.78675,1.60675,2018
2018-04-25,1.77995833333333,1.59995833333333,2018
2018-04-26,1.80220833333333,1.62220833333333,2018
2018-04-27,1.8645,1.68445833333333,2018
2018-04-28,1.98704166666667,1.80704166666667,2018
2018-04-29,2.06195833333333,1.88195833333333,2018
2018-04-30,2.04983333333333,1.86983333333333,2018
2018-05-01,2.01883333333333,1.83895833333333,2018
2018-05-02,2.00684,1.82684,2018
2018-05-03,2.01233333333333,1.83233333333333,2018
2018-05-04,2.02979166666667,1.84979166666667,2018
2018-05-05,2.00683333333333,1.82683333333333,2018
2018-05-06,2.01254166666667,1.83254166666667,2018
2018-05-07,2.02779166666667,1.84779166666667,2018
2018-05-08,2.04720833333333,1.86720833333333,2018
2018-05-09,2.1065,1.9265,2018
2018-05-10,2.14191666666667,1.96191666666667,2018
2018-05-11,2.14175,1.96175,2018
2018-05-12,2.11279166666667,1.93279166666667,2018
2018-05-13,2.10458333333333,1.92458333333333,2018
2018-05-14,2.10108333333333,1.92108333333333,2018
2018-05-15,2.10883333333333,1.92883333333333,2018
2018-05-16,2.10545833333333,1.92545833333333,2018
2018-05-17,2.08195833333333,1.90195833333333,2018
2018-05-18,2.06745833333333,1.88745833333333,2018
2018-05-19,2.056625,1.876625,2018
2018-05-20,2.03970833333333,1.85970833333333,2018
2018-05-21,2.003125,1.823125,2018
2018-05-22,1.95666666666667,1.77666666666667,2018
2018-05-23,1.91258333333333,1.73258333333333,2018
2018-05-24,1.882375,1.702375,2018
2018-05-25,1.87966666666667,1.69966666666667,2018
2018-05-27,1.76977777777778,1.58977777777778,2018
2018-05-28,1.73233333333333,1.55233333333333,2018
2018-05-29,1.69745833333333,1.51745833333333,2018
2018-05-30,1.674875,1.494875,2018
2018-05-31,1.66425,1.48425,2018
2018-06-01,1.6535,1.4735,2018
2018-06-02,1.653625,1.473625,2018
2018-06-03,1.66108333333333,1.48108333333333,2018
2018-06-04,1.653,1.473,2018
2018-06-05,1.63616666666667,1.45616666666667,2018
2018-06-06,1.64925,1.46925,2018
2018-06-07,1.66486956521739,1.48486956521739,2018
2018-06-08,1.885,1.705,2018
2018-06-09,2.10670833333333,1.92670833333333,2018
2018-06-10,2.085125,1.905125,2018
2018-06-11,2.006125,1.826125,2018
2018-06-12,1.94433333333333,1.76433333333333,2018
2018-06-13,1.90091666666667,1.72091666666667,2018
2018-06-14,1.85182608695652,1.67182608695652,2018
2018-06-15,1.8,1.62,2018
2018-06-16,1.748375,1.568375,2018
2018-06-17,1.71645833333333,1.53645833333333,2018
2018-06-18,1.66004166666667,1.48004166666667,2018
2018-06-19,1.64558333333333,1.46558333333333,2018
2018-06-20,1.64025,1.46025,2018
2018-06-21,1.649,1.469,2018
2018-06-22,1.65979166666667,1.47979166666667,2018
2018-06-23,1.66741666666667,1.48741666666667,2018
2018-06-24,1.68333333333333,1.50333333333333,2018
2018-06-25,1.712875,1.532875,2018
2018-06-26,1.684625,1.504625,2018
2018-06-27,1.66816666666667,1.48816666666667,2018
2018-06-28,1.65433333333333,1.47433333333333,2018
2018-06-29,1.65445833333333,1.47445833333333,2018
2018-06-30,1.65066666666667,1.47066666666667,2018
2018-07-01,1.6455,1.4655,2018
2018-07-02,1.6345,1.4545,2018
2018-07-03,1.61595833333333,1.43595833333333,2018
2018-07-04,1.607875,1.427875,2018
2018-07-05,1.6,1.42,2018
2018-07-06,1.5845,1.4045,2018
2018-07-07,1.58095833333333,1.40095833333333,2018
2018-07-08,1.59654166666667,1.41654166666667,2018
2018-07-09,1.585875,1.405875,2018
2018-07-10,1.561,1.381,2018
2018-07-11,1.55929166666667,1.37929166666667,2018
2018-07-12,1.55641666666667,1.37641666666667,2018
2018-07-13,1.55520833333333,1.37520833333333,2018
2018-07-14,1.55141666666667,1.37141666666667,2018
2018-07-15,1.55633333333333,1.37633333333333,2018
2018-07-16,1.55120833333333,1.37120833333333,2018
2018-07-17,1.54695833333333,1.36695833333333,2018
2018-07-18,1.540375,1.360375,2018
2018-07-19,1.53854166666667,1.35854166666667,2018
2018-07-20,1.53579166666667,1.35579166666667,2018
2018-07-21,1.53404166666667,1.35404166666667,2018
2018-07-22,1.52904166666667,1.34904166666667,2018
2018-07-23,1.52621739130435,1.34621739130435,2018
2018-07-24,1.51633333333333,1.33633333333333,2018
2018-07-25,1.51170833333333,1.33170833333333,2018
2018-07-26,1.50641666666667,1.32641666666667,2018
2018-07-27,1.49916666666667,1.31916666666667,2018
2018-07-28,1.4875,1.3075,2018
2018-07-29,1.49366666666667,1.31366666666667,2018
2018-07-30,1.50833333333333,1.32833333333333,2018
2018-07-31,1.49179166666667,1.31179166666667,2018
2018-08-01,1.488,1.308,2018
2018-08-02,1.48920833333333,1.30920833333333,2018
2018-08-03,1.49341666666667,1.31341666666667,2018
2018-08-04,1.49283333333333,1.31283333333333,2018
2018-08-05,1.48566666666667,1.30566666666667,2018
2018-08-06,1.47895833333333,1.29895833333333,2018
2018-08-07,1.48058333333333,1.30058333333333,2018
2018-08-08,1.479125,1.299125,2018
2018-08-09,1.47625,1.29625,2018
2018-08-10,1.482375,1.302375,2018
2018-08-11,1.48229166666667,1.30229166666667,2018
2018-08-12,1.483125,1.303125,2018
2018-08-13,1.47845833333333,1.29845833333333,2018
2018-08-14,1.48204166666667,1.30204166666667,2018
2018-08-15,1.512875,1.332875,2018
2018-08-16,1.51616666666667,1.33616666666667,2018
2018-08-17,1.52404166666667,1.34404166666667,2018
2018-08-18,1.4915,1.3115,2018
2018-08-19,1.499,1.319,2018
2018-08-20,1.503125,1.323125,2018
2018-08-21,1.50304347826087,1.32304347826087,2018
2018-08-22,1.53516666666667,1.35516666666667,2018
2018-08-23,1.53495833333333,1.35495833333333,2018
2018-08-24,1.50925,1.32925,2018
2018-08-25,1.498625,1.318625,2018
2018-08-26,1.49633333333333,1.31633333333333,2018
2018-08-27,1.49704166666667,1.31704166666667,2018
2018-08-28,1.50020833333333,1.32020833333333,2018
2018-08-29,1.53429166666667,1.35429166666667,2018
2018-08-30,1.53633333333333,1.35633333333333,2018
2018-08-31,1.527625,1.347625,2018
2018-09-01,1.52620833333333,1.34620833333333,2018
2018-09-02,1.5235,1.3435,2018
2018-09-03,1.521625,1.341625,2018
2018-09-04,1.51616666666667,1.33616666666667,2018
2018-09-05,1.51595833333333,1.33595833333333,2018
2018-09-06,1.51252173913043,1.33252173913043,2018
2018-09-07,1.51370833333333,1.33370833333333,2018
2018-09-08,1.518125,1.338125,2018
2018-09-09,1.53754166666667,1.35754166666667,2018
2018-09-10,1.55375,1.37375,2018
2018-09-11,1.58875,1.40875,2018
2018-09-12,1.6135,1.4335,2018
2018-09-13,1.69491666666667,1.51491666666667,2018
2018-09-14,1.81633333333333,1.63633333333333,2018
2018-09-15,1.86,1.68,2018
2018-09-16,1.976875,1.796875,2018
2018-09-17,2.121875,1.941875,2018
2018-09-18,2.07983333333333,1.89983333333333,2018
2018-09-19,2.02370833333333,1.84370833333333,2018
2018-09-20,1.9685,1.7885,2018
2018-09-21,2.33529166666667,2.15529166666667,2018
2018-09-22,2.58270833333333,2.40270833333333,2018
2018-09-23,2.58016666666667,2.40016666666667,2018
2018-09-24,2.34229166666667,2.16229166666667,2018
2018-09-25,2.209375,2.029375,2018
2018-09-26,2.154375,1.974375,2018
2018-09-27,2.10379166666667,1.92379166666667,2018
2018-09-28,2.05225,1.87225,2018
2018-09-29,2.010625,1.830625,2018
2018-09-30,1.98504166666667,1.80504166666667,2018
2018-10-01,2.05583333333333,1.87583333333333,2018
2018-10-02,2.036125,1.856125,2018
2018-10-03,2.00683333333333,1.82683333333333,2018
2018-10-04,1.96820833333333,1.78820833333333,2018
2018-10-05,1.94995833333333,1.76995833333333,2018
2018-10-06,1.927,1.747,2018
2018-10-07,1.90345833333333,1.72345833333333,2018
2018-10-08,1.89425,1.71425,2018
2018-10-09,1.86516666666667,1.68516666666667,2018
2018-10-10,1.84104166666667,1.66104166666667,2018
2018-10-11,1.81829166666667,1.63829166666667,2018
2018-10-12,1.79404166666667,1.61404166666667,2018
2018-10-13,1.77741666666667,1.59741666666667,2018
2018-10-14,1.77416666666667,1.59416666666667,2018
2018-10-15,1.77186956521739,1.59186956521739,2018
2018-10-16,1.747375,1.567375,2018
2018-10-17,1.71883333333333,1.53883333333333,2018
2018-10-18,1.6945,1.5145,2018
2018-10-19,1.6815,1.5015,2018
2018-10-20,1.69491666666667,1.51491666666667,2018
2018-10-21,1.67752173913043,1.49752173913043,2018
2018-10-22,1.65295833333333,1.47295833333333,2018
2018-10-23,1.64325,1.46325,2018
2018-10-24,1.630375,1.450375,2018
2018-10-25,1.651625,1.471625,2018
2018-10-26,1.721625,1.541625,2018
2018-10-27,1.73991666666667,1.55991666666667,2018
2018-10-28,1.82654166666667,1.64654166666667,2018
2018-10-29,1.93208333333333,1.75208333333333,2018
2018-10-30,1.95716666666667,1.77716666666667,2018
2018-10-31,1.9675,1.7875,2018
2018-11-01,1.99470833333333,1.81470833333333,2018
2018-11-02,2.158625,1.978625,2018
2018-11-03,2.16041666666667,1.98041666666667,2018
2018-11-04,2.43629166666667,2.25629166666667,2018
2018-11-05,2.290375,2.110375,2018
2018-11-06,2.21145833333333,2.03145833333333,2018
2018-11-07,2.16475,1.98475,2018
2018-11-08,2.10470833333333,1.92470833333333,2018
2018-11-09,2.06425,1.88425,2018
2018-11-10,2.02054166666667,1.84054166666667,2018
2018-11-11,1.99008333333333,1.81008333333333,2018
2018-11-12,1.96383333333333,1.78383333333333,2018
2018-11-13,1.93608333333333,1.75608333333333,2018
2018-11-14,2.04429166666667,1.86429166666667,2018
2018-11-15,2.06204166666667,1.88204166666667,2018
2018-11-16,2.03416666666667,1.85416666666667,2018
2018-11-17,2.00275,1.82275,2018
2018-11-18,1.972375,1.792375,2018
2018-11-19,1.9425,1.7625,2018
2018-11-20,1.91875,1.73875,2018
2018-11-21,1.94145833333333,1.76145833333333,2018
2018-11-22,1.964125,1.784125,2018
2018-11-23,2.01633333333333,1.83633333333333,2018
2018-11-24,2.016375,1.836375,2018
2018-11-25,1.99954166666667,1.81954166666667,2018
2018-11-26,2.61595833333333,2.43595833333333,2018
2018-11-27,2.996625,2.816625,2018
2018-11-28,2.82666666666667,2.64666666666667,2018
2018-11-29,2.668375,2.488375,2018
2018-11-30,2.51091666666667,2.33091666666667,2018
2018-12-01,2.37408333333333,2.19408333333333,2018
2018-12-02,2.23729166666667,2.05729166666667,2018
2018-12-03,2.18329166666667,2.00329166666667,2018
2018-12-04,2.134125,1.954125,2018
2018-12-05,2.087,1.907,2018
2018-12-06,2.04829166666667,1.86829166666667,2018
2018-12-07,2.0115,1.8315,2018
2018-12-08,1.98558333333333,1.80558333333333,2018
2018-12-09,2.029125,1.849125,2018
2018-12-10,2.11541666666667,1.93541666666667,2018
2018-12-11,2.39995833333333,2.21995833333333,2018
2018-12-12,2.38091666666667,2.20091666666667,2018
2018-12-13,2.69670833333333,2.51670833333333,2018
2018-12-14,3.23895833333333,3.05895833333333,2018
2018-12-15,3.479875,3.299875,2018
2018-12-16,3.54508333333333,3.36508333333333,2018
2018-12-17,3.60241666666667,3.42241666666667,2018
2018-12-18,3.76747826086957,3.58747826086957,2018
2018-12-19,3.64533333333333,3.46533333333333,2018
2018-12-20,3.84483333333333,3.66483333333333,2018
2018-12-21,3.837875,3.657875,2018
2018-12-22,3.484625,3.304625,2018
2018-12-23,3.43008333333333,3.25008333333333,2018
2018-12-24,3.13045833333333,2.95045833333333,2018
2018-12-25,2.85825,2.67825,2018
2018-12-26,2.64925,2.46925,2018
2018-12-27,2.52608333333333,2.34608333333333,2018
2018-12-28,2.32983333333333,2.14983333333333,2018
2018-12-29,2.36341666666667,2.18341666666667,2018
2018-12-30,2.40804166666667,2.22804166666667,2018
2018-12-31,2.30429166666667,2.12429166666667,2018
2019-01-01,2.2085,2.0285,2019
2019-01-02,2.176875,1.996875,2019
2019-01-03,2.971625,2.791625,2019
2019-01-04,3.75575,3.57575,2019
2019-01-05,3.59695833333333,3.41695833333333,2019
2019-01-06,3.28679166666667,3.10679166666667,2019
2019-01-07,3.00045833333333,2.82045833333333,2019
2019-01-08,2.76695833333333,2.58695833333333,2019
2019-01-09,2.90291666666667,2.72291666666667,2019
2019-01-10,3.62470833333333,3.44470833333333,2019
2019-01-11,3.66204166666667,3.48204166666667,2019
2019-01-12,3.51945833333333,3.33945833333333,2019
2019-01-13,3.24354166666667,3.06354166666667,2019
2019-01-14,3.042125,2.862125,2019
2019-01-15,2.833875,2.653875,2019
2019-01-16,2.6595,2.4795,2019
2019-01-17,2.54166666666667,2.36166666666667,2019
2019-01-18,2.63620833333333,2.45620833333333,2019
2019-01-19,2.97333333333333,2.79333333333333,2019
2019-01-20,3.01279166666667,2.83279166666667,2019
2019-01-21,2.818875,2.638875,2019
2019-01-22,2.63941666666667,2.45941666666667,2019
2019-01-23,2.56216666666667,2.38216666666667,2019
2019-01-24,2.397625,2.217625,2019
2019-01-25,2.24454166666667,2.06454166666667,2019
2019-01-26,2.17658333333333,1.99658333333333,2019
2019-01-27,2.140625,1.960625,2019
2019-01-28,2.09770833333333,1.91770833333333,2019
2019-01-29,2.059375,1.879375,2019
2019-01-30,2.02033333333333,1.84033333333333,2019
2019-01-31,1.97508333333333,1.79508333333333,2019
2019-02-01,1.97208333333333,1.79208333333333,2019
2019-02-02,1.96225,1.78225,2019
2019-02-03,1.93825,1.75825,2019
2019-02-04,1.91766666666667,1.73766666666667,2019
2019-02-05,1.89683333333333,1.71683333333333,2019
2019-02-06,1.87041666666667,1.69041666666667,2019
2019-02-07,1.84991666666667,1.66991666666667,2019
2019-02-08,1.83341666666667,1.65341666666667,2019
2019-02-09,1.79379166666667,1.61379166666667,2019
2019-02-10,1.7265,1.5465,2019
2019-02-11,1.7055,1.5255,2019
2019-02-12,1.7025,1.5225,2019
2019-02-13,1.686,1.506,2019
2019-02-14,1.66425,1.48425,2019
2019-02-15,1.64075,1.46075,2019
2019-02-16,1.642125,1.462125,2019
2019-02-17,1.64125,1.46125,2019
2019-02-18,1.63775,1.45775,2019
2019-02-19,1.63404166666667,1.45404166666667,2019
2019-02-20,1.64433333333333,1.46433333333333,2019
2019-02-21,1.637625,1.457625,2019
2019-02-22,1.6385,1.4585,2019
2019-02-23,1.63308333333333,1.45308333333333,2019
2019-02-24,1.63666666666667,1.45666666666667,2019
2019-02-25,1.6335,1.4535,2019
2019-02-26,1.62616666666667,1.44616666666667,2019
2019-02-27,1.62683333333333,1.44683333333333,2019
2019-02-28,1.61129166666667,1.43129166666667,2019
2019-03-01,1.59225,1.41225,2019
2019-03-02,1.5895,1.4095,2019
2019-03-03,1.58908333333333,1.40908333333333,2019
2019-03-04,1.58591666666667,1.40591666666667,2019
2019-03-05,1.58304166666667,1.40304166666667,2019
2019-03-06,1.58325,1.40325,2019
2019-03-07,1.58025,1.40025,2019
2019-03-08,1.585,1.405,2019
2019-03-09,1.58420833333333,1.40420833333333,2019
2019-03-10,1.58404166666667,1.40404166666667,2019
2019-03-11,1.59179166666667,1.41179166666667,2019
2019-03-12,1.60354166666667,1.42354166666667,2019
2019-03-13,1.598875,1.418875,2019
2019-03-14,1.5985,1.4185,2019
2019-03-15,1.60179166666667,1.42179166666667,2019
2019-03-16,1.610625,1.430625,2019
2019-03-17,1.60304166666667,1.42304166666667,2019
2019-03-18,1.58221739130435,1.40221739130435,2019
2019-03-19,1.596625,1.416625,2019
2019-03-20,1.60808333333333,1.42808333333333,2019
2019-03-21,1.63233333333333,1.45233333333333,2019
2019-03-22,1.64286956521739,1.46286956521739,2019
2019-03-23,1.65133333333333,1.47133333333333,2019
2019-03-24,1.61591666666667,1.43591666666667,2019
2019-03-25,1.60908333333333,1.42908333333333,2019
2019-03-26,1.58913043478261,1.40913043478261,2019
2019-03-27,1.57925,1.39925,2019
2019-03-28,1.59220833333333,1.41220833333333,2019
2019-03-29,1.607125,1.427125,2019
2019-03-30,1.618875,1.438875,2019
2019-03-31,1.61770833333333,1.43770833333333,2019
2019-04-01,1.57279166666667,1.39279166666667,2019
2019-04-02,1.5765,1.3965,2019
2019-04-03,1.590125,1.410125,2019
2019-04-04,1.59845833333333,1.41845833333333,2019
2019-04-05,1.620625,1.440625,2019
2019-04-06,1.76458333333333,1.58458333333333,2019
2019-04-07,1.85433333333333,1.67433333333333,2019
2019-04-08,1.80995833333333,1.62995833333333,2019
2019-04-09,1.79825,1.61825,2019
2019-04-10,1.78108333333333,1.60108333333333,2019
2019-04-11,1.781375,1.601375,2019
2019-04-12,1.780375,1.600375,2019
2019-04-13,1.79279166666667,1.61279166666667,2019
2019-04-14,1.7685,1.5885,2019
2019-04-15,1.681,1.501,2019
2019-04-16,1.68208333333333,1.50208333333333,2019
2019-04-17,1.69766666666667,1.51766666666667,2019
2019-04-18,1.755125,1.575125,2019
2019-04-19,1.84770833333333,1.66770833333333,2019
2019-04-20,1.88217391304348,1.70217391304348,2019
2019-04-21,1.85833333333333,1.67833333333333,2019
2019-04-22,1.84233333333333,1.66233333333333,2019
2019-04-23,1.890875,1.710875,2019
2019-04-24,1.90133333333333,1.72133333333333,2019
2019-04-25,1.88441666666667,1.70441666666667,2019
2019-04-26,1.866875,1.686875,2019
2019-04-27,1.8305,1.6505,2019
2019-04-28,1.77591666666667,1.59591666666667,2019
2019-04-29,1.72675,1.54675,2019
2019-04-30,1.69008333333333,1.51008333333333,2019
2019-05-01,1.67791666666667,1.49791666666667,2019
2019-05-02,1.65508333333333,1.47508333333333,2019
2019-05-03,1.64254166666667,1.46254166666667,2019
2019-05-04,1.63916666666667,1.45916666666667,2019
2019-05-05,1.64382608695652,1.46382608695652,2019
2019-05-06,1.62841666666667,1.44841666666667,2019
2019-05-07,1.65095833333333,1.47095833333333,2019
2019-05-08,1.62378260869565,1.44378260869565,2019
2019-05-09,1.6395,1.4595,2019
2019-05-10,1.65133333333333,1.47133333333333,2019
2019-05-11,1.67341666666667,1.49341666666667,2019
2019-05-12,1.68416666666667,1.50416666666667,2019
2019-05-13,1.685375,1.505375,2019
2019-05-14,1.70354166666667,1.52354166666667,2019
2019-05-15,1.73673913043478,1.55673913043478,2019
2019-05-16,1.744625,1.564625,2019
2019-05-17,1.77129166666667,1.59129166666667,2019
2019-05-18,1.76033333333333,1.58033333333333,2019
2019-05-19,1.75008333333333,1.57008333333333,2019
2019-05-20,1.73316666666667,1.55316666666667,2019
2019-05-21,1.70291666666667,1.52291666666667,2019
2019-05-22,1.68933333333333,1.50933333333333,2019
2019-06-15,1.5447625,1.3647625,2019
2019-06-16,1.53995416666667,1.35912083333333,2019
2019-06-17,1.539325,1.359325,2019
2019-06-18,1.5371125,1.3571125,2019
2019-06-19,1.52100416666667,1.34100416666667,2019
2019-06-20,1.53399166666667,1.35399166666667,2019
2019-06-21,1.52769166666667,1.34769166666667,2019
2019-06-22,1.527925,1.347925,2019
2019-06-23,1.5302625,1.3502625,2019
2019-06-24,1.53697916666667,1.35697916666667,2019
2019-06-25,1.53316666666667,1.35316666666667,2019
2019-06-26,1.5358125,1.3558125,2019
2019-06-27,1.54308333333333,1.36308333333333,2019
2019-06-28,1.5484875,1.3684875,2019
2019-06-29,1.543775,1.363775,2019
2019-06-30,1.53458333333333,1.35458333333333,2019
2019-07-01,1.52975416666667,1.34975416666667,2019
2019-07-02,1.52959166666667,1.34959166666667,2019
2019-07-03,1.5273625,1.3473625,2019
2019-07-04,1.52924166666667,1.34924166666667,2019
2019-07-05,1.52870833333333,1.34870833333333,2019
2019-07-06,1.54244583333333,1.36244583333333,2019
2019-07-07,1.55725416666667,1.37725416666667,2019
2019-07-08,1.56319166666667,1.38319166666667,2019
2019-07-09,1.56499166666667,1.38499166666667,2019
2019-07-10,1.58301666666667,1.40301666666667,2019
2019-07-11,1.61282916666667,1.43275833333333,2019
2019-07-12,1.58057083333333,1.40057083333333,2019
2019-07-13,1.57416666666667,1.39416666666667,2019
2019-07-14,1.57030833333333,1.39030833333333,2019
2019-07-15,1.57111666666667,1.39111666666667,2019
2019-07-16,1.57487916666667,1.39487916666667,2019
2019-07-17,1.5764875,1.3964875,2019
2019-07-18,1.57865833333333,1.39865833333333,2019
2019-07-19,1.57982083333333,1.39982083333333,2019
2019-07-20,1.58041666666667,1.40041666666667,2019
2019-07-21,1.5775,1.3975,2019
2019-07-22,1.579136,1.399136,2019
2019-07-23,1.58002916666667,1.40040416666667,2019
2019-07-24,1.57970833333333,1.39970833333333,2019
2019-07-25,1.5795625,1.3995625,2019
2019-07-26,1.57870416666667,1.39870416666667,2019
2019-07-27,1.57968333333333,1.39968333333333,2019
2019-07-28,1.579475,1.399475,2019
2019-07-29,1.58047916666667,1.40047916666667,2019
2019-07-30,1.58310416666667,1.40310416666667,2019
2019-07-31,1.5825375,1.4025375,2019
2019-08-01,1.59265,1.41265,2019
2019-08-02,1.64360833333333,1.46360833333333,2019
2019-08-03,1.6182875,1.4382875,2019
2019-08-04,1.60908333333333,1.42908333333333,2019
2019-08-05,1.60824583333333,1.42824583333333,2019
2019-08-06,1.6101875,1.4301875,2019
2019-08-07,1.61130833333333,1.43130833333333,2019
2019-08-08,1.612692,1.432692,2019
2019-08-09,1.61375,1.43375,2019
2019-08-10,1.63416666666667,1.45416666666667,2019
2019-08-11,1.64041666666667,1.46041666666667,2019
2019-08-12,1.641016,1.461016,2019
2019-08-13,1.64416666666667,1.46416666666667,2019
2019-08-14,1.6742875,1.4942875,2019
2019-08-15,1.67570416666667,1.49570416666667,2019
2019-08-16,1.6554625,1.4754625,2019
2019-08-17,1.64479166666667,1.46479166666667,2019
2019-08-18,1.64349583333333,1.46349583333333,2019
2019-08-19,1.64622083333333,1.46622083333333,2019
2019-08-20,1.65405,1.47405,2019
2019-08-21,1.68603333333333,1.50603333333333,2019
2019-08-22,1.68953333333333,1.50953333333333,2019
2019-08-23,1.67648333333333,1.49648333333333,2019
2019-08-24,1.677725,1.497725,2019
2019-08-25,1.685975,1.505975,2019
2019-08-26,1.68641666666667,1.50641666666667,2019
2019-08-27,1.69858333333333,1.51858333333333,2019
2019-08-28,1.723025,1.543025,2019
2019-08-29,1.71990833333333,1.53990833333333,2019
2019-08-30,1.72244583333333,1.54244583333333,2019
2019-08-31,1.73085833333333,1.55085833333333,2019
2019-09-01,1.74115,1.56115,2019
2019-09-02,1.7522625,1.5722625,2019
2019-09-03,1.74944583333333,1.56944583333333,2019
2019-09-04,1.74682916666667,1.56682916666667,2019
2019-09-05,1.74872916666667,1.56872916666667,2019
2019-09-06,1.7429125,1.5629125,2019
2019-09-07,1.74197916666667,1.56197916666667,2019
2019-09-08,1.74664583333333,1.56664583333333,2019
2019-09-09,1.76741666666667,1.58741666666667,2019
2019-09-10,1.76779166666667,1.58779166666667,2019
2019-09-11,1.76935833333333,1.58935833333333,2019
2019-09-12,1.8929125,1.7129125,2019
2019-09-13,2.09945,1.91945,2019
2019-09-14,2.12407083333333,1.94407083333333,2019
2019-09-15,2.14728333333333,1.96728333333333,2019
2019-09-16,2.13235416666667,1.95235416666667,2019
2019-09-17,2.13480833333333,1.95480833333333,2019
2019-09-18,2.1721125,1.9921125,2019
2019-09-19,2.15804166666667,1.97804166666667,2019
2019-09-20,2.1542125,1.9742125,2019
2019-09-21,2.12675416666667,1.94675416666667,2019
2019-09-22,2.12949583333333,1.94949583333333,2019
2019-09-23,2.14445833333333,1.96445833333333,2019
2019-09-24,2.12795,1.94795,2019
2019-09-25,2.10116666666667,1.92116666666667,2019
2019-09-26,2.07832083333333,1.89832083333333,2019
2019-09-27,2.05742916666667,1.87742916666667,2019
2019-09-28,2.03842916666667,1.85842916666667,2019
2019-09-29,2.01723333333333,1.83723333333333,2019
2019-09-30,1.9878125,1.80777083333333,2019
2019-10-01,1.97238333333333,1.79238333333333,2019
2019-10-02,1.96917916666667,1.78917916666667,2019
2019-10-03,1.93914,1.75914,2019
2019-10-04,2.03454,1.85454,2019
2019-10-05,2.012696,1.832696,2019
2019-10-06,2.00204166666667,1.82204166666667,2019
